filename,distance
ER-numArg20-pbAtt0.45-6.apx,6
ER-numArg20-pbAtt0.75-10.apx,0
ER-numArg20-pbAtt0.8-4.apx,6
ER-numArg20-pbAtt0.5-9.apx,10
ER-numArg20-pbAtt0.65-4.apx,6
ER-numArg20-pbAtt0.75-7.apx,4
ER-numArg20-pbAtt0.65-12.apx,4
ER-numArg20-pbAtt0.8-14.apx,6
ER-numArg20-pbAtt0.3-0.apx,4
ER-numArg20-pbAtt0.8-18.apx,4
ER-numArg20-pbAtt0.85-17.apx,8
ER-numArg20-pbAtt0.65-1.apx,14
ER-numArg20-pbAtt0.85-11.apx,2
ER-numArg20-pbAtt0.85-6.apx,6
ER-numArg20-pbAtt0.5-7.apx,14
ER-numArg20-pbAtt0.75-3.apx,0
ER-numArg20-pbAtt0.5-8.apx,8
ER-numArg20-pbAtt0.55-13.apx,2
ER-numArg20-pbAtt0.65-2.apx,2
ER-numArg20-pbAtt0.75-17.apx,12
ER-numArg20-pbAtt0.9-3.apx,0
ER-numArg20-pbAtt0.3-6.apx,60
ER-numArg20-pbAtt0.7-8.apx,4
ER-numArg20-pbAtt0.5-12.apx,8
ER-numArg20-pbAtt0.85-13.apx,2
ER-numArg20-pbAtt0.45-0.apx,4
ER-numArg20-pbAtt0.95-11.apx,2
ER-numArg20-pbAtt0.2-11.apx,18
ER-numArg20-pbAtt0.7-16.apx,0
ER-numArg20-pbAtt0.85-14.apx,0
ER-numArg20-pbAtt0.7-1.apx,2
ER-numArg20-pbAtt0.2-9.apx,22
