filename,distance
BA-numArg20-pbCycle0.65-8.apx,4
BA-numArg20-pbCycle0.65-7.apx,14
BA-numArg20-pbCycle0.45-5.apx,0
BA-numArg20-pbCycle0.3-14.apx,2
BA-numArg20-pbCycle0.65-14.apx,6
BA-numArg20-pbCycle0.45-6.apx,0
BA-numArg20-pbCycle0.05-4.apx,6
BA-numArg20-pbCycle0.3-3.apx,4
BA-numArg20-pbCycle0.65-1.apx,0
BA-numArg20-pbCycle0.3-10.apx,2
BA-numArg20-pbCycle0.8-4.apx,0
BA-numArg20-pbCycle0.4-2.apx,0
BA-numArg20-pbCycle0.55-8.apx,4
BA-numArg20-pbCycle0.05-16.apx,2
BA-numArg20-pbCycle0.6-5.apx,4
BA-numArg20-pbCycle0.35-5.apx,10
BA-numArg20-pbCycle0.55-0.apx,10
BA-numArg20-pbCycle0.35-8.apx,0
BA-numArg20-pbCycle0.75-12.apx,0
BA-numArg20-pbCycle0-5.apx,8
BA-numArg20-pbCycle0.05-14.apx,10
BA-numArg20-pbCycle0.85-15.apx,4
BA-numArg20-pbCycle0.45-2.apx,0
BA-numArg20-pbCycle0.55-3.apx,0
BA-numArg20-pbCycle0.25-2.apx,8
BA-numArg20-pbCycle0.65-9.apx,6
BA-numArg20-pbCycle0.3-7.apx,0
BA-numArg20-pbCycle0.3-16.apx,0
BA-numArg20-pbCycle0.85-11.apx,2
BA-numArg20-pbCycle0.35-11.apx,2
BA-numArg20-pbCycle0.7-8.apx,2
BA-numArg20-pbCycle0.6-3.apx,4
BA-numArg20-pbCycle0.55-5.apx,0
BA-numArg20-pbCycle0.55-2.apx,2
BA-numArg20-pbCycle0.8-12.apx,0
BA-numArg20-pbCycle0.1-12.apx,0
BA-numArg20-pbCycle0.05-12.apx,0
BA-numArg20-pbCycle0.4-3.apx,6
BA-numArg20-pbCycle0.35-15.apx,14
BA-numArg20-pbCycle0.2-3.apx,4
BA-numArg20-pbCycle0.05-2.apx,0
BA-numArg20-pbCycle0.35-0.apx,0
BA-numArg20-pbCycle0.7-9.apx,0
BA-numArg20-pbCycle0.8-11.apx,0
BA-numArg20-pbCycle0-15.apx,2
BA-numArg20-pbCycle0.6-7.apx,0
BA-numArg20-pbCycle0.5-5.apx,4
BA-numArg20-pbCycle0.85-8.apx,0
BA-numArg20-pbCycle0.7-5.apx,2
BA-numArg20-pbCycle0.8-7.apx,0
BA-numArg20-pbCycle0.1-2.apx,0
BA-numArg20-pbCycle0.15-2.apx,0
BA-numArg20-pbCycle0.65-6.apx,6
BA-numArg20-pbCycle0.55-15.apx,20
BA-numArg20-pbCycle0.25-12.apx,0
BA-numArg20-pbCycle0.55-13.apx,18
BA-numArg20-pbCycle0.4-13.apx,4
BA-numArg20-pbCycle0.65-4.apx,0
BA-numArg20-pbCycle0.75-0.apx,0
BA-numArg20-pbCycle0.65-16.apx,0
BA-numArg20-pbCycle0.5-12.apx,0
BA-numArg20-pbCycle0.6-12.apx,0
BA-numArg20-pbCycle0-10.apx,0
BA-numArg20-pbCycle0.85-10.apx,0
BA-numArg20-pbCycle0.65-15.apx,2
